Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,TotalSpend,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,63,1,929,1,0,0.44361066881535777,0.7518810190543085
Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,51,1,219,0,0,-0.5935154968969528,-0.46614083133125317
Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,48,2,174,2,0,-1.1610270530396993,-0.46762574345344476
Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,47,2,92,2,0,-1.565868954254134,-0.4749364875345697
PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,55,0,1052,3,0,1.7213124303411202,-0.799172362976526
Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,68,1,275,1,0,-0.36769630877083365,0.9008516982546045
2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,70,1,587,2,0,0.3390888117978188,0.9717927988895856
PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,71,1,1662,3,0,1.3660806336663895,1.164562334642785
PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,43,1,159,0,0,-1.1074007074598544,-0.9253328488432327
Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,72,0,1024,3,0,1.9828248103867023,1.0387078437329766
Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,57,1,35,1,0,-1.214435565846281,0.32803922696384064
Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,68,0,1042,3,0,1.5699508528362511,0.7763104944625664
Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,60,2,395,2,0,-0.5412748241908295,0.8191470634786528
PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,50,0,557,3,0,1.293702787248117,-1.1596122470347368
PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,62,2,9,2,0,-2.3775510942417575,0.479672913798188
Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,35,0,69,0,0,-0.7057689107377002,-2.468353368305781
PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,59,1,486,2,0,-0.008210516510103249,-0.088163987280972
Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,37,1,34,0,0,-1.471076247616559,-1.2771103294547996
2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,30,0,1365,3,0,1.874635259240441,-2.1080758938842874
Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,50,1,13,0,0,-1.42234445754612,-0.2472718219500096
PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,47,0,1401,3,0,1.828112432883309,-0.9198440273846511
Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,64,0,1574,3,0,1.992058413327126,-0.3777492613489215
PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,41,0,1323,3,0,1.9256967187636413,-1.6132462348371965
Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,54,1,1217,3,0,1.116873983061198,0.22361977018196105
Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,74,3,103,1,0,-1.5157706084324634,2.782501077026123
Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,49,0,84,0,0,-0.7478969047620381,-0.8417855811425033
PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,53,0,1536,3,0,1.9873192384972507,-0.39992430741004087
Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,40,1,581,0,0,-0.18336760995625084,-1.1755041953295722
PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,59,1,928,2,0,0.7291292421367962,0.005410813690723882
2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,50,0,14,0,0,-1.0477548911378776,-1.5599941767144834
Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,46,1,424,0,0,-0.10428854871637287,-0.5614775184317555
Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,54,1,960,3,0,0.7624246454054541,0.15182616235692076
Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,0,1555,3,0,1.8719374907166586,-1.7398337512596114
Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,52,2,656,2,0,-0.4778477719582355,-0.02081169842773509
Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,57,2,55,1,0,-1.696588822070304,0.8019219393592024
Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,41,1,20,0,0,-1.2207232225775528,-1.140345380651873
Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,54,1,367,2,0,-0.8198295489092635,-0.4885089085572175
2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,48,0,2257,3,0,2.983928822053564,-1.101974295638969
PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,58,1,42,0,0,-1.2097494187244398,0.20676016573608308
Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,61,1,1049,1,0,0.9115660216310739,0.9584969467293583
Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2,48,1,0,-1.4724326480123078,0.644694049496164
PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,77,1,685,2,0,0.44467868832713353,1.0898047759511555
Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,73,1,39,1,0,-0.521526052238764,1.4157169109148102
2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,38,0,43,0,0,-0.8518521389003028,-2.4564348980737347
Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,66,0,835,2,0,0.49652701468935995,-0.2997633260082006
Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,67,0,1515,3,0,2.1700545716608013,0.3979986307365689
PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,74,1,1039,2,0,1.014557071919094,0.9893223809853428
Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,50,1,1596,3,0,1.3896886493478355,0.1041184933617947
PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,41,0,1828,3,0,2.1872018550359837,-1.3138378440196081
PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,56,1,34,2,0,-1.1585407878294554,-0.39780319497879
PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,57,1,149,1,0,-0.5472946527765971,0.1426694368427766
Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,56,1,946,1,0,0.5795037319499661,0.3299113610010514
PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,40,0,28,0,0,-0.6890388981393312,-1.8252100288737734
Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,41,1,450,0,0,-0.34619152862382224,-0.8663428769959344
PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,68,2,46,2,0,-1.3385416220352269,1.1146095254785706
PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,54,0,1702,3,0,2.568156404276505,-0.2794385484578005
Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,50,2,820,2,0,0.06240850515754056,0.19284079170173102
Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,43,1,382,0,0,-0.6370247467939819,-0.6031226710101302
PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,0,2126,3,0,2.3953252210851677,-1.3777316595196383
Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,36,0,2069,3,0,2.8122566433057044,-1.3424695919949146
Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,40,1,72,0,0,-1.2575502140884114,-1.1247858475313417
Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,57,1,732,2,0,0.32783410365159177,-0.11415517486993433
Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,51,0,801,3,0,1.177950814364106,-0.28466715358124683
Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,76,1,236,2,0,-0.29853995291088825,1.2063682631531816
Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,1,80,0,0,-1.3258498487689083,-0.7707306435628312
PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,71,0,1685,3,0,2.8199552200212783,1.175895324506229
PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,80,0,277,3,-1,1.9315590916054997,1.1541689944296039
PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,75,1,507,1,0,0.2238041414031833,1.619551601805515
PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,2,68,2,0,-1.3508449475219355,0.5211411741657455
Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,42,0,49,0,0,-0.8418814705756706,-2.0554646035320445
Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,38,0,397,0,0,0.6994958416092751,-1.2285368257112896
Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,54,1,39,0,0,-1.17857722694279,0.004624826121322625
Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,57,1,306,2,0,-0.500815435685333,-0.24776285220752114
Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,0,976,3,0,1.4001298566538536,0.6052098292478661
PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,54,1,1028,1,0,0.5942083629272745,0.24346230532515528
Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,39,1,70,0,0,-1.2199064556976171,-1.0923276285040617
Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,66,0,46,2,0,-0.27945669719343763,-0.07318120797613765
Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,45,1,51,0,0,-1.2148468336496665,-0.44071869930635543
2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,65,0,1263,3,0,2.3375762653486856,0.185552585079462
Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,55,1,1490,3,0,1.2506695665400618,-0.12900045909678529
Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,54,0,1564,3,0,2.2739393395509415,-0.14187228034798255
Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,58,1,1815,3,0,1.8827375319307231,0.7580923281088465
PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,62,1,1198,2,0,0.6562095222018254,0.1876721143937147
Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,57,1,416,2,0,-0.11260745833182274,0.06532272087827018
Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,0,85,0,0,-0.9505432926406046,-2.580764580504031
PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,1,47,0,0,-1.1260060961902507,-0.6114609750549826
Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,49,0,137,0,0,-0.7208083458739654,-1.4644089234790374
PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,60,2,21,1,0,-1.6717266994031657,0.962821034733349
2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,48,1,70,2,0,-1.1696202405489005,-1.1025131175338767
2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,53,1,909,3,0,0.6976494702196008,0.0018902991804141736
Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,69,0,1676,3,0,2.796366756996959,0.9769757345321398
Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,82,0,1735,3,0,2.6679606530800553,1.4978057214545843
Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,66,2,1191,1,0,0.7272605832565292,1.4512145558258183
Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,48,1,24,2,0,-1.434166704121347,-1.2119320113213754
PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,56,1,1182,3,0,0.6528468461308379,0.19107521251892232
Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,55,0,1280,3,0,1.7421641659671052,-0.5339989252408556
Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,68,0,1336,3,0,1.7993713107876819,0.3167856678361422
Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,60,2,749,2,0,-0.2362257843667823,0.71959868608367
PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,51,2,91,1,0,-1.0395892963803268,0.6166483714940908
PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,78,1,414,1,0,0.3501429963183252,2.1036403351547572
Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,43,1,44,0,0,-1.4964551227468919,-1.1975297051550944
Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,57,2,63,1,0,-1.771184387366057,0.47160549262582363
Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,74,1,901,3,0,1.019057752861694,1.4477447220688169
2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,50,2,38,2,0,-1.74320052681288,-0.05708048147248237
PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,69,1,455,2,0,-0.004069311617168816,0.4910465485387081
PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,76,1,775,1,0,0.40288692013982846,1.5683926318562975
Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,66,1,15,2,0,-0.9860960476265512,0.36335956068361236
Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,52,1,38,0,0,-1.3077781065111973,-0.45395023907228194
PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,41,0,1512,3,0,1.9121867977959783,-1.3955999848248188
Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,75,1,43,1,0,-0.9960681812336181,1.388498004490724
Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,48,1,42,0,0,-1.3804514952923919,-0.5879207879810965
Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,41,0,1089,3,0,1.4444929042686518,-1.291046507013309
Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,49,1,162,0,0,-0.9856986101493487,-0.1487359871639582
Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,74,0,1272,3,0,1.9377741338619054,1.1773648843799966
Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,43,0,1173,3,0,1.3255425027058443,-1.8476986591650209
Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,1,816,3,0,0.8760986124628615,-0.3835296301595121
Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,2,74,1,0,-1.6057647204216607,0.5836824702862471
Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,1,134,2,0,-0.6765330090811902,0.7034627763622561
PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,0,157,1,0,0.40378828642778875,1.9663185158666348
Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,1,561,2,0,-0.04763301487750572,-0.749695724652018
Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,0,1336,3,0,2.2384277344745884,1.0239048573475187
PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,0,2092,3,0,2.580089925456555,-1.374936836433327
PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,0,463,2,0,0.7210580609668538,-0.4857392985981283
PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,0,1130,3,0,1.9311258738248889,0.8394863471988104
Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,1,20,0,0,-1.2607472818108334,-0.529889942457252
Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,1,377,1,0,-0.2663021131759413,0.9566402729545805
Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,0,1544,3,0,2.435119583760554,-1.6268541230387479
PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,2,138,1,0,-0.8750927993481263,1.9284561536637828
Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,1,1012,3,0,0.855514820164554,0.30141739758208297
PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,0,1766,3,0,2.3610198693519515,-0.33060247671143805
Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,2,45,2,0,-1.5503363585617835,-0.41703345824295573
Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,2,161,2,0,-1.2400145709239763,1.5260833438799288
Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,1,144,2,0,-0.5773897722381439,-0.016028245585832622
Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,0,1734,3,0,2.5539387981419956,1.2448171476599201
Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,53,1,823,3,0,0.45516356703252925,-0.020158292626267355
Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,62,1,1138,3,0,1.1767369474899882,0.39968170302847295
Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,76,0,1429,3,0,2.1654994925491216,1.1116167148585303
Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,47,0,1371,3,0,2.1105633996817095,-1.040560155512254
Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,59,1,982,2,0,0.47543392505093185,0.027895968770217456
Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,1,44,0,0,-1.0873266771537253,-1.2705402478721035
Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,2,318,2,0,-1.417731801299605,-0.09568941451740358
Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,1,434,2,0,-0.5507300048397692,-0.793945846366307
2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,2,198,1,0,-1.065013313437759,0.711824222585003
Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,1,359,2,0,-1.4230325910341548,-0.7857640415508272
2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,0,576,2,0,0.1723204779696644,-0.4156860528711231
PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,2,88,2,0,-1.548155560090919,0.08021399430176426
Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,1,63,0,0,-1.0814110847474023,-1.1223062397482206
Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,1,27,0,0,-1.2909312485719626,-1.1123830328665343
Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,1,193,0,0,-1.2669916657395586,-0.7486737684275069
PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,1,101,0,0,-1.2536628327504509,-0.8524250527447288
Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,0,2211,3,0,3.4896714905416393,0.8642395559294569
